member_id,eligible_amount,eligible_amount_formatted
6935ddcf-1d57-4b3b-84cc-707cefbb160c,12744.64,"KES 12,745"
5cf843fe-3730-4668-8ea8-45c2d9b93fea,10209.52,"KES 10,210"
121b827c-6101-452c-a854-57dc0544be72,81602.0,"KES 81,602"
a15abdcc-52b0-4ac0-ab4b-db8f161c8939,13789.29,"KES 13,789"
058c040b-c575-4c2f-aee0-3a0609de37f3,70565.07,"KES 70,565"
8d0739f0-fd4c-47bc-814e-7ca4091b88d3,93729.51,"KES 93,730"
8c101ca4-b15d-43ad-9b83-6fbe1b091fc6,40659.66,"KES 40,660"
13421acf-28a3-4da5-91f5-e8318ece9f21,113946.22,"KES 113,946"
f8251c67-f189-489d-91fd-d789e129865f,70175.57,"KES 70,176"
45a4982f-b2ad-4970-9e06-ad4aee959c9f,44689.14,"KES 44,689"
0a880f19-7b2e-4dac-a0a1-b6969ce3c486,47988.22,"KES 47,988"
f72f5faf-7c0e-4bc0-a1a7-1a2e559b172c,27444.63,"KES 27,445"
48292b44-fedf-48a0-a049-9639a9ed1075,87896.37,"KES 87,896"
2e1fb807-017d-4d02-aef0-13b72a3bff9b,121012.59,"KES 121,013"
2b2bad93-8f73-443b-9726-0dcff750d2a0,14614.43,"KES 14,614"
d3fb1959-4785-4624-8990-718a24eea581,45421.44,"KES 45,421"
9ff9bc7f-25a2-4cee-89c8-91fafb66cc88,99237.35,"KES 99,237"
e92d8166-4ca2-4810-b7ae-121e084eec4a,20078.56,"KES 20,079"
9f5367ef-7c63-4049-aa1e-2e670c94f17e,94760.25,"KES 94,760"
9f33c24e-8caa-475a-afac-7f0f1bd367e6,87514.75,"KES 87,515"
6671a4c5-46e8-4982-9ebd-e716dd78b7c4,10044.88,"KES 10,045"
ff15215b-3685-43a2-b199-95642f7e5ad1,28220.13,"KES 28,220"
f30fa6d0-b450-44ef-8a73-831f5d6fdf06,10124.17,"KES 10,124"
23636a81-8bb5-4874-8021-de9157d83b4c,10911.87,"KES 10,912"
bbf01a0b-5b2d-4433-b3cf-5bf8871b60d6,116643.72,"KES 116,644"
f5c26053-0dca-4d57-a2fa-605a7f7abd21,94447.27,"KES 94,447"
65efe5bc-7bb8-4c85-962c-75a12e256037,26339.4,"KES 26,339"
b54819b4-36b0-48db-a006-b3920fb160fc,15627.78,"KES 15,628"
24d85d51-18ae-4200-91a3-01af0fbce1cc,56261.68,"KES 56,262"
c5c582a7-5eef-4710-907b-47d699b8615a,10086.88,"KES 10,087"
38f61bb9-6b87-4c91-8f2f-e33121d52c71,115620.91,"KES 115,621"
33cd6f38-fe91-4b14-87d1-f189463e0f6d,21895.15,"KES 21,895"
ce0252b4-be65-436b-aedf-6112741ea5f9,51788.51,"KES 51,789"
1fde9b6d-511e-4fd5-8a05-b9123e450390,105433.24,"KES 105,433"
528a8b68-ffbf-4c9b-bf22-f67d36f8e01f,81861.38,"KES 81,861"
e059b445-81e5-432a-a8b5-6ce874cab7c3,107483.6,"KES 107,484"
90b26e59-38e2-48b4-891c-8cff31f644c4,30157.04,"KES 30,157"
aaa3c726-f46b-456a-978a-4c4bf2cc63ba,66130.64,"KES 66,131"
a4fd2c8a-324e-4769-a8d0-9303b448ca41,15310.31,"KES 15,310"
d4232177-aaf6-40d9-8fd9-a6722032fa77,120263.13,"KES 120,263"
3d1cc88d-b96b-4c9c-b0ab-2b9947af46c6,79878.25,"KES 79,878"
c672fa29-a2bf-4917-9d9c-b863686dc438,62452.11,"KES 62,452"
b1014a27-44db-4e14-aed9-d858f80c042f,10029.89,"KES 10,030"
c4a544f8-231a-48a6-9bd5-bcb2eec5333e,15675.41,"KES 15,675"
c68735c7-9b61-465c-a008-72c7b3ac1547,104843.76,"KES 104,844"
19a05ddf-ed23-4d99-961e-b58a7275d0f1,28615.79,"KES 28,616"
ece7d9b3-9751-49d2-9357-cc2bc6bd409e,50749.61,"KES 50,750"
88b54313-eedf-4f39-8c9e-feb716e1d799,100531.85,"KES 100,532"
9866ef32-ebad-4967-bf16-4ccc6c0ae703,113982.77,"KES 113,983"
a92f15be-a2bf-4646-a570-49351427a340,80984.49,"KES 80,984"
42c31b5e-67a4-4c0c-b838-9c2a47b1b4bf,114819.62,"KES 114,820"
d042de16-c8fc-4d9e-ad28-15ca0b3251ec,88222.33,"KES 88,222"
8a411bf5-f03f-4c8a-8304-bee090e1c8d9,12152.28,"KES 12,152"
8c16062f-06cc-4e0d-aa93-4713779792fe,23726.46,"KES 23,726"
118d383c-e42d-49e6-8ee2-f871f85bebad,22552.9,"KES 22,553"
dbca80a9-91b5-4371-a5e9-12dfcc2c0ae9,61410.6,"KES 61,411"
be695476-fb6a-4695-bb25-fe7232945957,35948.09,"KES 35,948"
16996176-dc89-4836-9447-6f7d4dc55845,17673.05,"KES 17,673"
4b0c925d-2b37-4e78-a0e1-04fabb54fc4b,22310.31,"KES 22,310"
a9a02232-5735-4c24-b7a3-103a7accaa23,28684.68,"KES 28,685"
e27a6ba1-4087-4457-9ed7-edc5ee9fc88d,13970.87,"KES 13,971"
62f532d2-a30f-4b60-8cf6-422f3172a552,105779.55,"KES 105,780"
7d461749-d7b9-4dfe-bc17-bbc48e6deade,17868.12,"KES 17,868"
6e41f225-5ec4-4e18-bf0b-956c764f1672,10939.51,"KES 10,940"
b02af61c-f6e7-4f61-a13f-1a6e4a7bd61a,10082.85,"KES 10,083"
082e0956-9285-40e0-8043-a517e8bd6a19,18737.23,"KES 18,737"
91f43f98-4803-4080-9e0f-2247201147bb,82495.71,"KES 82,496"
b76dfa3e-e684-4512-ab3a-7e4473e31838,103231.14,"KES 103,231"
7632c1c4-cf07-41c5-ab1d-ea2358c611b6,89025.22,"KES 89,025"
3dca631e-b46d-4c4f-84f1-d6bfc12046a9,49269.6,"KES 49,270"
22eeb60c-a10f-4713-bd1f-c0ca80c4a688,69344.97,"KES 69,345"
31eff708-df62-44af-8405-c3132ac7fccc,89437.21,"KES 89,437"
20b85889-8ae2-4019-843b-54589b07dbd0,99218.51,"KES 99,219"
5ef5ae15-02fa-4609-8242-5a4a17b1182a,14566.07,"KES 14,566"
0b51f9a8-738d-4652-a7d4-6b2c16c9e95a,69881.99,"KES 69,882"
1a2b6d09-932a-4c21-84ad-bbe85f0e8852,28728.31,"KES 28,728"
4bb76635-e6a2-46d8-97c1-d9e043578761,28705.88,"KES 28,706"
1eb8a7a9-0413-4a56-93cd-e01369bf9845,107852.27,"KES 107,852"
304a0949-3546-45e5-be6c-a2211c1e68c9,57549.51,"KES 57,550"
a17119d7-6751-4fc4-9680-b751931c8129,27353.31,"KES 27,353"
68584f1e-e5f1-44d2-bf1e-590e34cbe5ac,56993.69,"KES 56,994"
80a99d86-d611-4ce4-875f-58d668e7303d,96232.67,"KES 96,233"
642bca39-6dd9-4a83-802a-2d14674912d9,23321.87,"KES 23,322"
6c48267d-d919-4b9a-9958-69207447e3c9,12493.15,"KES 12,493"
18e48cdd-d8eb-4c37-bd79-509079317ebe,27100.63,"KES 27,101"
347b1ca8-eda5-4655-a795-4cc8225cdace,110092.33,"KES 110,092"
b2c4646f-b35c-4202-9315-da6acca583db,118236.41,"KES 118,236"
ffb5a002-d5dc-4e87-99e1-b15283ad0cfc,12467.08,"KES 12,467"
e4ab9724-7745-443a-835e-074b666533d8,83210.08,"KES 83,210"
6ba2eea2-50de-4f8c-a54d-b255c64be070,10284.59,"KES 10,285"
33013f0e-917c-46b7-8fdb-53231f3a141f,62675.98,"KES 62,676"
b6a3bb8e-1a73-4ce2-8048-297cbb576f56,121150.56,"KES 121,151"
ac268c56-d608-4beb-8959-d31b1da3bad0,67105.63,"KES 67,106"
0a6524e8-0c92-4a85-b599-a5da7a0b6f2d,22158.44,"KES 22,158"
1973ab7f-48e4-4dc5-ac3f-3cd8c29b8df5,72913.72,"KES 72,914"
d6b42e66-bcff-4775-863a-fd13b5001620,86961.34,"KES 86,961"
9bd19c69-551e-4af1-934d-207d3eee6544,90573.13,"KES 90,573"
94aa1fae-e849-405f-9eaa-be4f5a3cfe6c,111034.92,"KES 111,035"
1fbff51b-377c-462f-9c27-1698b922ea31,10359.73,"KES 10,360"
bcdba946-4ec8-44c3-a8ea-debb59c4de01,25467.59,"KES 25,468"
a3f51c36-d20b-4bb2-ae4d-3b33dd96edd7,90663.25,"KES 90,663"
70cd3ccd-010a-44ee-8126-e0e6a94817ba,17062.44,"KES 17,062"
8b5cbf1a-d092-4a50-8af0-9bb65548633a,87543.42,"KES 87,543"
02d6e34d-7506-4a9f-8034-bfc72a66955c,110302.11,"KES 110,302"
6276be67-a749-46c6-924f-d5d2c28cf7a7,101872.32,"KES 101,872"
a85e0410-2a2d-4d21-8641-20f53650c077,16249.23,"KES 16,249"
8472d7a3-ff83-4a28-9d07-7790905671be,81219.5,"KES 81,219"
bc1d1aa8-39e2-4152-a726-2a36dec599b0,10103.84,"KES 10,104"
486f846d-7cf4-4a22-b415-a59746c43391,23281.57,"KES 23,282"
28b2dfac-5126-47de-891c-c68dcc447569,119701.14,"KES 119,701"
b3274d20-968a-4616-9872-9a879289f7d8,50072.5,"KES 50,072"
8a48b5c4-76ac-43e1-8396-486becc54119,61009.08,"KES 61,009"
cdd074ab-0526-412d-8f9b-e7d3eeec6085,101052.94,"KES 101,053"
a1b278e8-28e8-4bb7-a07d-44f662b4caec,83155.69,"KES 83,156"
21955db1-c05d-4f06-9f2e-fdc57bf8ba5e,102666.35,"KES 102,666"
642c393d-c63f-4862-95aa-fbe0025a2b0f,30176.62,"KES 30,177"
a881d7de-1992-4663-b1eb-5a4f69944162,101013.52,"KES 101,014"
d76d5935-d0e7-4014-a889-02479dcb94f6,57588.1,"KES 57,588"
b86ca5b8-7696-4191-86e3-9c1e7df33a2f,72760.68,"KES 72,761"
b98bf5e7-0edf-49fc-9016-d20a644d7318,52555.86,"KES 52,556"
8f8f6de8-5b1b-49c4-93bc-0b5a77bcfd20,91032.16,"KES 91,032"
2be93d71-9024-4994-a525-1f96866731fb,33855.01,"KES 33,855"
afe146b4-c111-4c51-87bd-f651d605bb52,32239.3,"KES 32,239"
a2226059-d8f2-43db-9d41-7349572de271,11960.01,"KES 11,960"
8489cd4e-702d-44a8-9070-807fcaec590f,17995.02,"KES 17,995"
bece76fc-f501-45b6-9448-405a8583c1a3,12573.68,"KES 12,574"
9a6d1e3f-3557-4ee7-97ce-758419184684,29292.43,"KES 29,292"
1c9a4ed0-0b07-458e-964d-a88ab99db5a4,105246.34,"KES 105,246"
bdc27f84-07f1-4ab0-a2c1-3eab18646b37,15698.17,"KES 15,698"
bdd6e6a9-20ed-4b1f-a1de-63f794dc5721,83344.78,"KES 83,345"
1c69c622-8e22-4620-957a-1d51405f05f0,24487.8,"KES 24,488"
e6d2b7bc-0c27-48c2-84d3-59238fd077cb,10013.24,"KES 10,013"
3010a0bd-96f2-4f2a-99ab-64ffdc856520,102698.79,"KES 102,699"
d104f05a-6f30-458e-a7a8-65519643313d,29148.15,"KES 29,148"
02287d32-fed6-48ad-9c51-3c31cdc0173e,18556.4,"KES 18,556"
dc2d3996-94b6-4d22-a8cf-b6020d9510a9,88087.44,"KES 88,087"
13b08141-8753-40eb-b06e-8dda999bb382,65995.47,"KES 65,995"
20e8d27f-6278-460b-9e48-220e09ddcae8,118951.46,"KES 118,951"
93fabc40-8af1-4e7e-baa9-9b6672833340,16154.81,"KES 16,155"
4d6db10e-e187-4781-8e2a-f87bfb45d112,115585.73,"KES 115,586"
12bcf53a-c7ff-4f6f-b7ed-d7916249ca4f,32557.4,"KES 32,557"
ebe9ab4d-d413-4a74-b037-bc0d8f9333d0,24213.08,"KES 24,213"
4c850841-cfa9-4e47-b51f-cc835e7ce550,92657.09,"KES 92,657"
e911cdba-a208-4c0a-91c1-b3f45716a847,19430.51,"KES 19,431"
500c59c5-631a-42d3-8982-5fbc2e52f706,104177.64,"KES 104,178"
2b530926-1813-4925-86d2-4deea1ed348d,64773.89,"KES 64,774"
0a76d820-db69-4280-ab4d-325ec5895afe,15926.05,"KES 15,926"
0d7b7d7a-26eb-4451-a4d4-50b22270f145,17528.88,"KES 17,529"
4bd1a2d7-acef-474c-8fc6-7ab780c13d58,27483.97,"KES 27,484"
f333d26d-f972-400d-8453-06567bd247e6,23320.93,"KES 23,321"
150d574b-1dc8-4ba6-8677-9a14295bc4d6,10080.09,"KES 10,080"
20108f5a-2cb0-4344-ab10-3d76b271bcdb,29532.51,"KES 29,533"
355bdc5c-c501-4696-8f86-4755b705eb55,117048.22,"KES 117,048"
ee9238ab-4e76-4e7f-ac6b-0872d09c07b8,20542.13,"KES 20,542"
c2f25a82-303e-4688-9959-899a47ebf5fc,86953.81,"KES 86,954"
209f21ac-270a-42c3-b837-fc01620a5a1e,72072.75,"KES 72,073"
5e325c12-b1df-46de-bec7-dee718bf3012,72898.15,"KES 72,898"
b1fdce48-b208-473e-82df-4b39a5dd84c0,24809.09,"KES 24,809"
bc8ba281-d249-45ed-893e-8aa41e7e0ac0,14386.43,"KES 14,386"
b8605ffe-2ac2-4466-9ee1-9d951c5c9616,105933.47,"KES 105,933"
dc2bbaa2-eefc-4490-abaf-ee1b26c8f1cd,37482.32,"KES 37,482"
3755875a-2d12-448d-87cf-af9a7f72ca7b,12578.65,"KES 12,579"
cd273466-144f-48a5-ac5c-a28a1097a1d5,10014.93,"KES 10,015"
6350b69a-d990-4d75-939b-68fc9aa49f86,16073.28,"KES 16,073"
d52140d7-3f99-4aa7-8c80-1e485f473a9d,94906.3,"KES 94,906"
a13c9848-7086-4957-a817-05a8dfa80e57,23888.74,"KES 23,889"
45638de1-fa94-4802-91da-04ec8df23886,109557.4,"KES 109,557"
9ae09a1e-b241-4661-83c4-81c932d960d2,73476.67,"KES 73,477"
0223c3af-e460-48fb-9511-09948a89fe3e,92624.37,"KES 92,624"
93a34898-ea8b-440c-8fd9-32abace01d52,25788.86,"KES 25,789"
3929789a-4654-4f23-8a17-20c880219511,84763.83,"KES 84,764"
0d15207a-a631-408c-9476-3fcd0c2d0977,80799.38,"KES 80,799"
19c4595a-5ac3-4794-84b0-57a82dc202e9,101171.9,"KES 101,172"
1010f72d-b042-4a14-a01e-cf236f9bdc94,91591.35,"KES 91,591"
b6ef0de5-3c21-4f52-8a2f-6f9860bb6d38,107156.19,"KES 107,156"
c2a94139-2e33-436b-8a46-352d7c62ec6d,61610.3,"KES 61,610"
490adda9-c36f-4f1c-92ec-970d41400b85,51722.9,"KES 51,723"
f7cdd666-b8d1-4a6c-867c-6fff80748cea,96897.48,"KES 96,897"
46986e85-3762-4ec7-a9f4-b0fe9946f0ab,74523.76,"KES 74,524"
d6ea62e0-85ad-4e37-b813-299f48337fa2,23913.18,"KES 23,913"
70308121-9546-48b9-afae-1976fa9b6fee,45870.49,"KES 45,870"
04ba5ac0-c215-48e9-878a-47d7b18d3bda,10182.24,"KES 10,182"
9c2dc7f9-04f5-436f-a105-de42f4aefd64,120054.05,"KES 120,054"
56906525-4e93-4c37-91d3-473e759b3d70,58701.67,"KES 58,702"
d368ea83-80fd-4cb7-9ff4-cb1a2d76e8dd,55764.32,"KES 55,764"
229a92e6-074d-4ce3-b309-949b2cd83889,119258.53,"KES 119,259"
e74ce2c2-8a33-4c91-ac06-3ce318f9e547,75120.54,"KES 75,121"
8ad624c6-a41f-45f1-9486-b33a26ea6e49,107929.22,"KES 107,929"
f98a50d6-3488-425c-8edf-4be9517696d3,25933.62,"KES 25,934"
766581b8-517d-44b2-8bfe-35ac1c51046e,118126.91,"KES 118,127"
759e8d91-8b02-40a9-8284-f206491e9774,24498.92,"KES 24,499"
38004b4e-364d-40f8-b91e-785f52977ea3,10798.07,"KES 10,798"
5b20c594-a07e-4491-a350-a649b605baf4,103117.22,"KES 103,117"
4758160a-bd02-4d5f-8807-3a4f98481c38,100000.37,"KES 100,000"
37738d15-656d-476e-b2c1-5419991251ff,19041.74,"KES 19,042"
14bf7d08-8175-492d-874d-748dad9a8bf6,28684.11,"KES 28,684"
a40717ab-6aa4-4747-bcac-cb68e6d898c1,18407.97,"KES 18,408"
f3bb52f9-531a-4b0b-964b-cd681fb08e29,10036.47,"KES 10,036"
5d75fb30-a6f4-4eaf-986a-2edfe2391fef,29386.84,"KES 29,387"
9f3983b8-73bd-488c-ae6c-b63bc159659a,44701.43,"KES 44,701"
2ad4f92b-b44a-4222-8222-196693abc022,74939.9,"KES 74,940"
0769293c-1160-444c-afe3-7c928ee436d2,85074.74,"KES 85,075"
1d41b941-8645-4ef2-9ba7-4109d8b53645,47545.36,"KES 47,545"
704bc3fa-dad9-4e6e-ab1a-63b3f9e0db2e,80668.19,"KES 80,668"
c4170602-0f29-4fff-9f0b-29892365f549,13706.22,"KES 13,706"
bae9a12f-b6fe-4cea-ac70-f0bc32209263,67203.28,"KES 67,203"
c92149af-9b78-499b-9f4a-61e0ac41643f,89954.95,"KES 89,955"
7fd20fe5-8cd5-4f6d-bb76-061800a1ed61,42425.66,"KES 42,426"
95641832-a46a-4201-aa7a-14b24e42de59,10059.05,"KES 10,059"
2f813885-7a72-4a0b-adfd-9af59e9f6ec6,16075.04,"KES 16,075"
67977a27-30b6-4077-807c-ea2d0ad55053,21498.55,"KES 21,499"
7516e307-12b3-4bb3-853b-43e2b7c615cb,18066.7,"KES 18,067"
0be69c6a-42e2-48ac-9ee9-0160c0af53d8,14368.51,"KES 14,369"
ccb71690-468c-4c8b-93f7-2ec306cf4ec7,70296.12,"KES 70,296"
41dd5dd0-9fa9-4cbe-8653-db3fe53ef451,25695.11,"KES 25,695"
696ad8bb-29ff-4402-8b75-b8597312da16,48395.45,"KES 48,395"
f75d8bd7-35ae-48c6-b711-2bb53d22add0,14214.72,"KES 14,215"
e361b57f-bad2-4cb5-a424-a47f008e9189,18307.71,"KES 18,308"
8f74154e-b7b4-445d-afb6-0fffe3631d8b,122617.7,"KES 122,618"
2ae9538e-12ae-42ff-8445-2def7756c1c7,24888.4,"KES 24,888"
b0058c3a-9d31-4e35-af69-b93a25427f2f,12767.8,"KES 12,768"
c297b912-d186-4250-b189-9b39115bd622,29295.59,"KES 29,296"
3cbaee74-c143-4352-9f20-34194f8f4c5b,108790.11,"KES 108,790"
11b9fe17-1941-435b-b2b2-b26a99b43fe5,98414.94,"KES 98,415"
cce5eeb6-20d1-47d1-8b6d-9dd7ed9c8135,10147.97,"KES 10,148"
9898b0ff-0d44-4cc1-9beb-5aafe8355844,90816.83,"KES 90,817"
afc81d06-e0d5-4e79-b4bb-5d7b607a5a72,25987.07,"KES 25,987"
9d0eccb1-c1fd-41f0-8f62-68a6e90129d4,104911.19,"KES 104,911"
fe1680cc-a258-441d-b805-ba7f950ec406,28189.57,"KES 28,190"
2bb97109-ab7e-4871-ae7f-ae15aa486551,75012.72,"KES 75,013"
46381d38-83e0-4a0a-8443-e636fcbd5965,71004.16,"KES 71,004"
7ad84f7a-9fcf-41b6-a6d4-07d0c2285f19,69631.88,"KES 69,632"
f1506122-243d-49e3-8353-9ac49d2165c6,102120.74,"KES 102,121"
a4aa0325-b219-449f-bfc1-903602af7cb2,31076.19,"KES 31,076"
d1bb6024-942f-4054-a60f-089300272f6c,69069.74,"KES 69,070"
9f7b6960-49b5-4eb9-8e81-c4747acdbba2,41004.76,"KES 41,005"
c9e7bcbf-cded-43db-9fee-cfea7a2f7cfe,74904.69,"KES 74,905"
c227219c-1900-4698-9263-3f6b806a9045,20246.42,"KES 20,246"
2bf9ad99-7882-43c9-bd3a-67e67a13aa3f,17059.03,"KES 17,059"
783d87ba-c129-4fa8-9a78-91ca1b985b2f,28864.13,"KES 28,864"
f87f7acf-e876-47c1-8e90-a1c8bb0812a4,22109.98,"KES 22,110"
06ec6a3f-e946-44a2-bbc9-eaa71e4770a6,104737.96,"KES 104,738"
dea1bc84-fe21-4703-9ebc-6bfb73479ac7,44529.91,"KES 44,530"
3cb287db-7ad4-42a5-91bd-d74fdd2a7cac,29644.56,"KES 29,645"
8bb13706-5702-4839-8985-ceb72938cb08,19340.22,"KES 19,340"
dc0c3f43-46f1-4805-b71a-9c8eef259deb,56110.55,"KES 56,111"
8626283c-dde8-4fca-87c8-3fe557b4013d,24767.49,"KES 24,767"
ed9681fd-b22b-4b29-b4e5-7e76f77b70d2,16583.68,"KES 16,584"
b40f6a50-6917-4739-881b-d4a44b0a8d3f,54533.29,"KES 54,533"
49d6999d-f0b6-47a8-be07-39c44c37618b,81764.05,"KES 81,764"
6bfd127a-b746-4cc8-beb4-973826e685fe,29352.31,"KES 29,352"
3515f1cc-6c80-47b6-aa9d-79df390676fe,95769.38,"KES 95,769"
17261318-d238-405a-b475-1834bcdf5862,40555.11,"KES 40,555"
4d0c2d5a-d858-49ea-8572-4973566daa21,96396.2,"KES 96,396"
536d659a-db37-4469-b4c2-e0f2db239359,84216.91,"KES 84,217"
22718cd5-83a0-4576-a5bd-27e5ff07627c,25005.52,"KES 25,006"
1654c6b7-3812-4bd2-b37d-93cf3989b152,24479.43,"KES 24,479"
cddcd819-5668-46cb-bfa5-7f60b6d28064,84075.6,"KES 84,076"
e6241f3b-29b1-44d7-8748-412bdc669660,26291.08,"KES 26,291"
8a3afdd2-79d9-4310-8b2c-73d51d52d6ba,54927.14,"KES 54,927"
f6119e0e-79a8-47bc-bdf8-9cf020119641,20919.47,"KES 20,919"
d316dd70-4829-4e96-9b4b-ae984d3f7c50,22198.94,"KES 22,199"
e7685d88-ce3a-46d6-ba77-439d77597bad,40793.38,"KES 40,793"
b480d64d-22db-4a04-9a16-02ef55a4dbe2,98569.69,"KES 98,570"
911297df-346a-4e47-8393-8f8f19c98b5d,101591.56,"KES 101,592"
d29f968c-99f3-4ce4-8a4c-36692b7c79dc,103707.85,"KES 103,708"
e88c7fda-cff9-4874-9e9c-b7ada572c547,12377.42,"KES 12,377"
f3c72097-dddc-4061-9896-55cff91c2e50,91784.18,"KES 91,784"
5ceac4e1-7dbc-4a2f-9e3d-f22195a3951f,35629.29,"KES 35,629"
5cbbc9af-e3ad-4dfd-99e0-993a56551234,27297.95,"KES 27,298"
c16d18f6-db1c-4f24-b939-fcc55acaa532,26084.81,"KES 26,085"
3a5ed91d-ae63-4607-b3eb-2b43b4574756,71210.74,"KES 71,211"
2d3af162-0e38-4257-97cb-961295bf7298,68108.01,"KES 68,108"
5d861b8b-69b1-4d6d-9376-3d5c6deb63ef,19696.72,"KES 19,697"
2013ae10-dd4a-4745-a173-1676633debb4,79438.82,"KES 79,439"
d46967db-41f2-43f0-8e3d-468d63181cd1,97060.73,"KES 97,061"
5d32b48f-3247-45d1-b0ba-1eb7a65111a6,96624.09,"KES 96,624"
c874a76c-2ee8-42c2-8874-a35d9441ef42,14511.67,"KES 14,512"
990540df-05fb-4c0c-bbfa-9494ca486bd3,98699.3,"KES 98,699"
495d033b-0cf0-43e5-a0d1-292184278f57,54612.67,"KES 54,613"
d9188152-472f-4cfc-82c9-6f769afbd5b1,11015.34,"KES 11,015"
07ae56c2-fdd0-4576-92a8-2a5b17dbb65d,66626.22,"KES 66,626"
a94d4cc3-7cce-47e7-8cd6-9cf072e478b5,21932.09,"KES 21,932"
0c72e945-336a-444f-bd16-54e8a4982eb3,28194.81,"KES 28,195"
9b361b77-57a5-49ce-8580-8eee3c0078bc,20681.8,"KES 20,682"
6788d217-f9d1-4efe-983d-433233092169,20529.72,"KES 20,530"
50ebf236-17ab-4a6a-8915-f144aab5ad17,103951.7,"KES 103,952"
d722163d-2779-4ada-8cbb-0c8e01b17668,100565.45,"KES 100,565"
b74b7f8b-3c2a-4394-b844-06a38a618cdb,96555.05,"KES 96,555"
210f3f05-1c28-49d9-b1fc-adbadbadabc0,81592.2,"KES 81,592"
78da0bf0-0769-4b42-ab0c-ee7a5cbc6b31,14047.6,"KES 14,048"
27f3101f-a309-45ba-872e-3ac4235b1670,63272.67,"KES 63,273"
108e8fe9-8bb1-4f68-af7f-f184686714e5,91122.48,"KES 91,122"
4e1b6900-b02e-4acd-ace5-ec8d75d832fe,69674.53,"KES 69,675"
2f8edf7e-5581-4de1-b243-eb55dc1b12ac,103598.39,"KES 103,598"
900474f2-b242-49da-a0d4-66ac231edd3c,23514.0,"KES 23,514"
4219cebf-7f9d-4ff3-a7fe-989d3e363028,101764.8,"KES 101,765"
69403921-9dcd-4750-a427-e40305cf5f2d,102869.47,"KES 102,869"
769f168e-b768-4d03-8008-aec479712c75,25188.15,"KES 25,188"
a8502065-baf8-4a02-9f1b-5f8a894a4da9,77922.64,"KES 77,923"
1672a64a-fe51-4ac8-b983-e401cb5c7024,22613.07,"KES 22,613"
f70e3c62-8845-434c-80a0-855565a037c9,78352.92,"KES 78,353"
aa3b2a23-fb59-4b51-8e27-4ec349057423,88850.82,"KES 88,851"
0d9659ca-0fea-43cf-9f3e-523f89afd6bf,71694.09,"KES 71,694"
